NegotiationID;Day;Month;Year;Hours;Minutes;SenderID;SenderBestCase;SenderWorstCase;ReceiverID ;ReceiverBestCase 1;ReceiverWorstCase 1;JointUtility (Best);JointUtility (Worst);ContractImbalance (Best);ContractImbalance (Worst);Value 1= - ;Value 1=h;Value 1=g;Value 1=i;Value 1=j;Utility_Issue1;Value 2= - ;Value 2=z;Value 2=y;Value 2=x;Utility_Issue2;Value 3= - ;Value 3=n;Value 3=m;Value 3=l;Value 3=k;Utility_Issue3;Value 4= - ;Value 4=r;Value 4=s;Value 4=q;Value 4=p;Value 4=t;Utility_Issue4;Value 5= - ;Value 5=b;Value 5=a;Value 5=c;Utility_Issue5;MessageType
2919;6;12;2017;12;45;2922;1;0.16;2921;0.8544;0.0144;1.8544;0.1744;0.1456;0.1456;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0.16;1;0;0;0;0;1
2919;6;12;2017;12;53;2921;1;0.16;2922;0.864;0.024;1.864;0.184;0.136;0.136;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.16;1;0;0;0;0;1
2919;6;12;2017;13;56;2922;1;0.16;2921;0.8544;0.0144;1.8544;0.1744;0.1456;0.1456;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0.16;1;0;0;0;0;1
2919;6;12;2017;20;28;2921;0.9296;0.0896;2922;0.92;0.08;1.8496;0.1696;0.0096;0.0096;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0896;1;0;0;0;0;1
2919;6;12;2017;20;43;2922;0.9296;0.0896;2921;0.92;0.08;1.8496;0.1696;0.0096;0.0096;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2919;7;12;2017;12;40;2921;0.9296;0.0896;2922;0.92;0.08;1.8496;0.1696;0.0096;0.0096;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2919;7;12;2017;17;7;2922;0.8976;0.0576;2921;0.82;0;1.7176;0.0576;0.0776;0.0576;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.0576;1;0;0;0;0;0;0;1;0;0;0;0;1
2919;7;12;2017;22;29;2921;0.82;0;2922;0.8976;0.0576;1.7176;0.0576;0.0776;0.0576;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2919;7;12;2017;22;51;2922;1;0;2921;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2919;8;12;2017;8;12;2921;1;0.28;2922;0.754;0.054;1.754;0.334;0.246;0.226;0;0;1;0;0;0.28;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2919;8;12;2017;9;9;2922;1;0;2921;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2919;8;12;2017;11;26;2921;1;0.28;2922;0.754;0.054;1.754;0.334;0.246;0.226;0;0;1;0;0;0.28;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2919;8;12;2017;12;6;2922;1;0;2921;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2919;8;12;2017;12;23;2921;1;0.28;2922;0.754;0.054;1.754;0.334;0.246;0.226;0;0;1;0;0;0.28;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
2919;8;12;2017;12;37;2922;0.754;0.054;2921;1;0.28;1.754;0.334;0.246;0.226;0;0;1;0;0;0.054;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5
2945;4;12;2017;9;58;2947;1;0.16;2948;0.864;0.024;1.864;0.184;0.136;0.136;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.16;1;0;0;0;0;0
2945;4;12;2017;16;4;2948;1;0.54;2947;0.4744;0.0144;1.4744;0.5544;0.5256;0.5256;1;0;0;0;0;0;0;0;1;0;0.2;1;0;0;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
2945;4;12;2017;16;40;2947;0.7298;0.7298;2948;0.32;0.32;1.0498;1.0498;0.4098;0.4098;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
2945;5;12;2017;13;29;2948;0.5886;0.5886;2947;0.4366;0.4366;1.0252;1.0252;0.152;0.152;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;0;1;0.0486;1
2945;5;12;2017;20;18;2947;0.6338;0.6338;2948;0.36;0.36;0.9938;0.9938;0.2738;0.2738;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
2945;5;12;2017;20;53;2948;0.5886;0.5886;2947;0.4366;0.4366;1.0252;1.0252;0.152;0.152;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;0;1;0.0486;1
2945;5;12;2017;22;6;2947;0.6578;0.6578;2948;0.3426;0.3426;1.0004;1.0004;0.3152;0.3152;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;0;0;1;0.036;1
2945;6;12;2017;17;43;2948;0.54;0.54;2947;0.5806;0.5806;1.1206;1.1206;0.0406;0.0406;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;1;0;0;0;1
2945;6;12;2017;19;33;2947;0.7084;0.7084;2948;0.4104;0.4104;1.1188;1.1188;0.298;0.298;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
2945;7;12;2017;20;20;2948;0.54;0.54;2947;0.5806;0.5806;1.1206;1.1206;0.0406;0.0406;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;1;0;0;0;1
2945;7;12;2017;23;6;2947;0.5806;0.5806;2948;0.54;0.54;1.1206;1.1206;0.0406;0.0406;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;4
2971;4;12;2017;8;54;2973;0.5806;0.5806;2974;0.54;0.54;1.1206;1.1206;0.0406;0.0406;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2971;4;12;2017;9;25;2974;0.5806;0.5806;2973;0.54;0.54;1.1206;1.1206;0.0406;0.0406;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2971;5;12;2017;19;16;2973;0.968;0.128;2974;0.8848;0.0448;1.8528;0.1728;0.0832;0.0832;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0.128;1;0;0;0;0;0
2971;5;12;2017;20;8;2974;0.8848;0.5048;2973;0.619;0.239;1.5038;0.7438;0.2658;0.2658;0;1;0;0;0;0.3;1;0;0;0;0;0;0;0;1;0;0.16;0;1;0;0;0;0;0.0448;1;0;0;0;0;1
2971;5;12;2017;20;45;2973;0.968;0.508;2974;0.5552;0.0752;1.5232;0.5832;0.4128;0.4328;1;0;0;0;0;0;0;0;0;1;0.2;0;0;0;0;1;0.18;0;1;0;0;0;0;0.128;1;0;0;0;0;1
2971;5;12;2017;21;22;2974;0.968;0.508;2973;0.5552;0.0752;1.5232;0.5832;0.4128;0.4328;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2971;5;12;2017;21;32;2973;0.968;0.508;2974;0.5552;0.0752;1.5232;0.5832;0.4128;0.4328;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2971;5;12;2017;22;7;2974;0.7552;0.4552;2973;0.588;0.308;1.3432;0.7632;0.1672;0.1472;1;0;0;0;0;0;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;1;0;0;0;0;0.0448;0;0;1;0;0.18;1
2971;5;12;2017;22;23;2973;0.7552;0.4552;2974;0.588;0.308;1.3432;0.7632;0.1672;0.1472;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2971;5;12;2017;22;40;2974;0.7552;0.4552;2973;0.588;0.308;1.3432;0.7632;0.1672;0.1472;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2971;6;12;2017;6;10;2973;0.716;0.716;2974;0.3352;0.3352;1.0512;1.0512;0.3808;0.3808;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;0;1;0.18;0;1;0;0;0;0;0.128;0;0;1;0;0;1
2971;6;12;2017;9;42;2974;0.716;0.716;2973;0.3352;0.3352;1.0512;1.0512;0.3808;0.3808;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2971;6;12;2017;9;52;2973;0.716;0.716;2974;0.3352;0.3352;1.0512;1.0512;0.3808;0.3808;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2971;6;12;2017;10;19;2974;0.716;0.716;2973;0.3352;0.3352;1.0512;1.0512;0.3808;0.3808;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2971;6;12;2017;10;30;2973;0.716;0.716;2974;0.3352;0.3352;1.0512;1.0512;0.3808;0.3808;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2971;6;12;2017;11;7;2974;0.716;0.716;2973;0.3352;0.3352;1.0512;1.0512;0.3808;0.3808;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2971;6;12;2017;11;22;2973;0.716;0.716;2974;0.3352;0.3352;1.0512;1.0512;0.3808;0.3808;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2971;6;12;2017;12;34;2974;0.5444;0.5444;2973;0.5496;0.5496;1.094;1.094;0.0052;0.0052;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
2971;6;12;2017;12;50;2973;0.588;0.588;2974;0.5092;0.5092;1.0972;1.0972;0.0788;0.0788;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;0;1;0.18;0;1;0;0;0;0;0.128;0;0;1;0;0;1
2971;6;12;2017;22;11;2974;0.5092;0.5092;2973;0.588;0.588;1.0972;1.0972;0.0788;0.0788;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;1;0;0;0;0;0.0448;0;0;1;0;0.18;4
2997;4;12;2017;15;25;2999;0.7302;0.7302;3000;0.054;0.054;0.7842;0.7842;0.6762;0.6762;0;0;1;0;0;0.28;0;0;0;1;0.2;0;1;0;0;0;0.0702;0;0;0;0;0;1;0;0;1;0;0;0.18;0
2997;4;12;2017;22;35;3000;0.5146;0.5146;2999;0.3426;0.3426;0.8572;0.8572;0.172;0.172;0;0;0;1;0;0.12;0;1;0;0;0.026;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
2997;5;12;2017;17;18;2999;0.7298;0.7298;3000;0.32;0.32;1.0498;1.0498;0.4098;0.4098;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
2997;5;12;2017;20;28;3000;0.7298;0.7298;2999;0.32;0.32;1.0498;1.0498;0.4098;0.4098;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2997;7;12;2017;19;30;2999;0.7298;0.7298;3000;0.32;0.32;1.0498;1.0498;0.4098;0.4098;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
2997;8;12;2017;0;3;3000;0.6146;0.6146;2999;0.3646;0.3646;0.9792;0.9792;0.25;0.25;0;1;0;0;0;0.3;0;1;0;0;0.026;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;0;1;0.0486;1
2997;8;12;2017;0;14;2999;0.8;0.8;3000;0.3084;0.3084;1.1084;1.1084;0.4916;0.4916;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;1
2997;8;12;2017;13;3;3000;0.5426;0.5426;2999;0.4578;0.4578;1.0004;1.0004;0.0848;0.0848;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;0;1;0.0486;1
3023;4;12;2017;17;21;3025;0.968;0.968;3026;0.1292;0.1292;1.0972;1.0972;0.8388;0.8388;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;1;0;0;0;0;0.128;0;1;0;0;0.18;6
3023;5;12;2017;9;34;3026;0.8976;0.8976;3025;0.0732;0.0732;0.9708;0.9708;0.8244;0.8244;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;1;0;0;0.0576;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
3023;6;12;2017;1;43;3025;1;1;3026;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;1
3023;6;12;2017;20;17;3026;0.7662;0.7662;3025;0.1092;0.1092;0.8754;0.8754;0.657;0.657;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;1;0;0;0.0576;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
3023;7;12;2017;13;12;3025;0.7682;0.7682;3026;0.2848;0.2848;1.053;1.053;0.4834;0.4834;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;1;0;0;0;0;0.128;0;1;0;0;0.18;1
3023;7;12;2017;13;47;3026;0.74;0.74;3025;0.2538;0.2538;0.9938;0.9938;0.4862;0.4862;0;0;0;1;0;0.12;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
3023;7;12;2017;17;28;3025;0.7296;0.7296;3026;0.3644;0.3644;1.094;1.094;0.3652;0.3652;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;0;1;0.18;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
3023;7;12;2017;20;52;3026;0.674;0.674;3025;0.4218;0.4218;1.0958;1.0958;0.2522;0.2522;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
3023;7;12;2017;21;4;3025;0.62;0.62;3026;0.4884;0.4884;1.1084;1.1084;0.1316;0.1316;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;0;1;0;0;1
3023;7;12;2017;21;10;3026;0.664;0.664;3025;0.471;0.471;1.135;1.135;0.193;0.193;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
3023;7;12;2017;21;18;3025;0.652;0.652;3026;0.3544;0.3544;1.0064;1.0064;0.2976;0.2976;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;0;1;0;0;1
3023;7;12;2017;21;24;3026;0.6704;0.6704;3025;0.4532;0.4532;1.1236;1.1236;0.2172;0.2172;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;0;1;0.0304;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
3023;7;12;2017;21;29;3025;0.5988;0.5988;3026;0.5344;0.5344;1.1332;1.1332;0.0644;0.0644;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;0;1;0;0;1
3023;7;12;2017;21;37;3026;0.5904;0.5904;3025;0.5284;0.5284;1.1188;1.1188;0.062;0.062;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
3023;7;12;2017;21;44;3025;0.5988;0.5988;3026;0.5344;0.5344;1.1332;1.1332;0.0644;0.0644;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;0;1;0;0;1
3023;7;12;2017;21;48;3026;0.62;0.62;3025;0.5054;0.5054;1.1254;1.1254;0.1146;0.1146;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;1;0;0;0;1
3023;7;12;2017;21;55;3025;0.619;0.619;3026;0.5048;0.5048;1.1238;1.1238;0.1142;0.1142;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;1;0;0;0;0;0.128;0;1;0;0;0.18;1
3023;7;12;2017;22;2;3026;0.62;0.62;3025;0.5054;0.5054;1.1254;1.1254;0.1146;0.1146;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;1;0;0;0;1
3023;7;12;2017;22;9;3025;0.5806;0.5806;3026;0.54;0.54;1.1206;1.1206;0.0406;0.0406;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
3023;7;12;2017;22;15;3026;0.5904;0.5904;3025;0.5284;0.5284;1.1188;1.1188;0.062;0.062;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
3023;7;12;2017;22;25;3025;0.6322;0.6322;3026;0.33;0.33;0.9622;0.9622;0.3022;0.3022;0;0;0;1;0;0.112;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;1;0;0;0.18;1
3023;7;12;2017;22;31;3026;0.5752;0.5752;3025;0.5468;0.5468;1.122;1.122;0.0284;0.0284;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;1;0;0;0;0;0.0448;0;1;0;0;0;1
3023;7;12;2017;22;36;3025;0.5788;0.5788;3026;0.5544;0.5544;1.1332;1.1332;0.0244;0.0244;0;1;0;0;0;0.0588;0;0;1;0;0;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;1
3023;7;12;2017;22;41;3026;0.5544;0.5544;3025;0.5788;0.5788;1.1332;1.1332;0.0244;0.0244;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;0;0;1;0;0;0.024;0;1;0;0;0;4
3075;6;12;2017;17;10;3077;1;1;3078;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
3075;6;12;2017;17;48;3078;0.8976;0.8976;3077;0.0732;0.0732;0.9708;0.9708;0.8244;0.8244;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;1;0;0;0.0576;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
3075;7;12;2017;12;10;3077;1;0;3078;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
3075;7;12;2017;13;39;3078;1;0;3077;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
3075;7;12;2017;14;12;3077;1;0;3078;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
3075;7;12;2017;14;42;3078;0.8;0.3;3077;0.7788;0.2588;1.5788;0.5588;0.0212;0.0412;0;1;0;0;0;0.3;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1
3075;8;12;2017;8;40;3077;0.6348;0.2948;3078;0.6686;0.3486;1.3034;0.6434;0.0338;0.0538;0;1;0;0;0;0.0588;0;0;0;1;0.2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0.036;1
3075;8;12;2017;14;2;3078;0.8;0.64;3077;0.4532;0.2732;1.2532;0.9132;0.3468;0.3668;0;1;0;0;0;0.3;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
3075;10;12;2017;13;1;3077;0.6028;0.6028;3078;0.4238;0.4238;1.0266;1.0266;0.179;0.179;0;1;0;0;0;0.0588;0;0;0;1;0.2;0;0;0;0;1;0.18;0;1;0;0;0;0;0.128;0;0;0;1;0.036;1
3075;10;12;2017;14;8;3078;0.4238;0.4238;3077;0.6028;0.6028;1.0266;1.0266;0.179;0.179;0;1;0;0;0;0.3;0;0;0;1;0;0;0;0;0;1;0.0304;0;1;0;0;0;0;0.0448;0;0;0;1;0.0486;4
3257;4;12;2017;9;6;3259;0.928;0.928;3260;0.1344;0.1344;1.0624;1.0624;0.7936;0.7936;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
3257;6;12;2017;9;54;3260;1;1;3259;0.1254;0.1254;1.1254;1.1254;0.8746;0.8746;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;1;0;0.18;1
3257;7;12;2017;8;42;3259;0.6922;0.6922;3260;0.418;0.418;1.1102;1.1102;0.2742;0.2742;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;1;0;0;1
3257;7;12;2017;11;3;3260;0.51;0.51;3259;0.4522;0.4522;0.9622;0.9622;0.0578;0.0578;0;0;0;1;0;0.12;0;1;0;0;0.026;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;1;0;0.18;1
3257;7;12;2017;18;27;3259;0.5242;0.5242;3260;0.484;0.484;1.0082;1.0082;0.0402;0.0402;0;0;0;1;0;0.112;0;0;0;1;0.2;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;1;0;0;1
3257;8;12;2017;10;8;3260;0.484;0.484;3259;0.5242;0.5242;1.0082;1.0082;0.0402;0.0402;0;0;0;1;0;0.12;0;0;0;1;0;0;0;0;1;0;0.16;0;0;0;1;0;0;0.024;0;0;1;0;0.18;4
3283;4;12;2017;18;12;3285;0.33;0.33;3286;0.036;0.036;0.369;0.369;0.297;0.297;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
3283;5;12;2017;0;22;3286;0.66;0.66;3285;0.072;0.072;0.739;0.739;0.594;0.594;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3
3283;5;12;2017;8;29;3285;1;1;3286;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
3283;5;12;2017;19;19;3286;0.739;0.739;3285;0.2892;0.2892;1.0282;1.0282;0.4498;0.4498;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
3283;5;12;2017;21;32;3285;0.616;0.616;3286;0.249;0.249;0.865;0.865;0.367;0.367;0;0;0;1;0;0.112;0;1;0;0;0.128;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;0;0;1;0.036;1
3283;6;12;2017;1;5;3286;0.6946;0.6946;3285;0.2894;0.2894;0.984;0.984;0.4052;0.4052;0;1;0;0;0;0.3;0;1;0;0;0.026;0;0;0;1;0;0.16;0;0;1;0;0;0;0.16;0;0;0;1;0.0486;1
3283;6;12;2017;9;5;3285;0.656;0.656;3286;0.357;0.357;1.013;1.013;0.299;0.299;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;0;0;1;0.036;1
3283;6;12;2017;14;43;3286;0.6104;0.6104;3285;0.3816;0.3816;0.992;0.992;0.2288;0.2288;0;0;0;1;0;0.12;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
3283;6;12;2017;15;31;3285;0.584;0.584;3286;0.2698;0.2698;0.8538;0.8538;0.3142;0.3142;0;0;0;1;0;0.112;0;1;0;0;0.128;0;0;0;0;1;0.18;0;1;0;0;0;0;0.128;0;0;0;1;0.036;1
3283;7;12;2017;0;14;3286;0.5444;0.5444;3285;0.5496;0.5496;1.094;1.094;0.0052;0.0052;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;0;1;0.0304;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
3283;7;12;2017;9;6;3285;0.6018;0.6018;3286;0.494;0.494;1.0958;1.0958;0.1078;0.1078;0;0;1;0;0;0.28;0;0;1;0;0;0;0;0;1;0;0.0522;0;0;0;0;1;0;0.0896;0;1;0;0;0.18;1
3283;7;12;2017;13;5;3286;0.5426;0.5426;3285;0.4578;0.4578;1.0004;1.0004;0.0848;0.0848;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;0;0;1;0.0486;1
3283;7;12;2017;13;35;3285;0.5426;0.5426;3286;0.4578;0.4578;1.0004;1.0004;0.0848;0.0848;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
3283;7;12;2017;13;47;3286;0.494;0.494;3285;0.6018;0.6018;1.0958;1.0958;0.1078;0.1078;0;0;1;0;0;0.054;0;0;1;0;0.2;0;0;0;1;0;0.16;0;0;0;0;1;0;0.08;0;1;0;0;0;5
3309;4;12;2017;12;14;3311;1;1;3312;0.1084;0.1084;1.1084;1.1084;0.8916;0.8916;0;0;1;0;0;0.28;0;0;0;1;0.2;0;0;0;0;1;0.18;0;0;0;1;0;0;0.16;0;1;0;0;0.18;0
3309;4;12;2017;21;49;3312;0.8176;0.8176;3311;0.1484;0.1484;0.966;0.966;0.6692;0.6692;0;1;0;0;0;0.3;0;0;1;0;0.2;0;0;1;0;0;0.0576;0;0;0;0;1;0;0.08;0;0;1;0;0.18;1
3309;5;12;2017;21;7;3311;0.6562;0.6562;3312;0.3126;0.3126;0.9688;0.9688;0.3436;0.3436;0;0;1;0;0;0.28;0;1;0;0;0.128;0;0;0;1;0;0.0522;0;0;0;1;0;0;0.16;0;0;0;1;0.036;1
